1430075873.79,-0.056,-0.096,-1.000
1430075874.79,-0.044,-0.104,-0.996
1430075875.79,-0.048,-0.104,-1.000
1430075876.79,-0.052,-0.108,-1.008
1430075877.80,-0.048,-0.104,-1.012
1430075878.80,-0.060,-0.100,-1.008
1430075879.80,-0.052,-0.100,-1.012
1430075880.80,-0.048,-0.108,-1.004
1430075881.81,-0.052,-0.096,-1.004
1430075882.81,-0.048,-0.104,-1.012
1430075883.81,-0.052,-0.100,-0.992
1430075884.81,-0.056,-0.104,-1.000
1430075885.82,-0.056,-0.104,-1.004
1430075886.82,-0.048,-0.100,-1.008
1430075887.82,-0.052,-0.100,-1.000
1430075888.82,-0.052,-0.100,-1.008
1430075889.83,-0.060,-0.100,-1.008
1430075890.83,-0.048,-0.104,-1.008
1430075891.83,-0.052,-0.100,-1.008
1430075892.83,-0.052,-0.096,-1.000
1430075893.84,-0.056,-0.104,-1.000
1430075894.84,-0.060,-0.100,-1.004
1430075895.84,-0.052,-0.100,-1.008
1430075896.84,-0.056,-0.096,-1.008
1430075897.85,-0.056,-0.104,-1.008
1430075898.85,-0.052,-0.096,-1.012
1430075899.85,-0.052,-0.104,-1.016
1430075900.85,-0.048,-0.104,-1.000
1430075901.86,-0.056,-0.100,-1.012
1430075902.86,-0.052,-0.100,-1.008
1430075903.86,-0.052,-0.096,-1.008
1430075904.86,-0.056,-0.100,-1.000
1430075905.87,-0.056,-0.100,-1.012
1430075906.87,-0.064,-0.096,-1.004
1430075907.87,-0.052,-0.100,-1.008
1430075908.87,-0.048,-0.100,-1.008
1430075909.88,-0.056,-0.096,-1.008
1430075910.88,-0.052,-0.100,-1.008
1430075911.88,-0.048,-0.108,-1.008
1430075912.88,-0.048,-0.108,-1.012
1430075913.89,-0.056,-0.108,-1.008
1430075914.89,-0.052,-0.104,-1.012
1430075915.89,-0.052,-0.100,-1.004
1430075916.89,-0.048,-0.096,-1.004
1430075917.90,-0.056,-0.104,-1.004
1430075918.90,-0.044,-0.108,-1.008
1430075919.90,-0.048,-0.104,-1.008
1430075920.90,-0.048,-0.104,-1.012
1430075921.91,-0.052,-0.100,-1.008
1430075922.91,-0.056,-0.100,-1.000
1430075923.91,-0.052,-0.104,-1.012
1430075924.91,-0.052,-0.100,-1.000
1430075925.92,-0.048,-0.108,-1.000
1430075926.92,-0.056,-0.096,-1.004
1430075927.92,-0.052,-0.104,-1.012
1430075928.92,-0.048,-0.104,-1.008
1430075929.93,-0.048,-0.096,-1.008
1430075930.93,-0.048,-0.104,-1.004
1430075931.93,-0.056,-0.108,-1.000
1430075932.93,-0.052,-0.108,-1.008
1430075933.94,-0.052,-0.104,-1.000
1430075934.94,-0.052,-0.100,-1.008
1430075935.94,-0.052,-0.108,-1.004
1430075936.94,-0.052,-0.108,-1.016
1430075937.95,-0.056,-0.100,-1.004
1430075938.95,-0.048,-0.108,-1.008
1430075939.95,-0.044,-0.096,-1.004
1430075940.95,-0.052,-0.100,-1.004
1430075941.96,-0.052,-0.104,-1.012
1430075942.96,-0.056,-0.100,-1.004
1430075943.96,-0.052,-0.100,-1.012
1430075944.96,-0.052,-0.104,-1.004
1430075945.97,-0.052,-0.096,-1.004
1430075946.97,-0.052,-0.100,-1.004
1430075947.97,-0.052,-0.104,-1.008
1430075948.97,-0.052,-0.104,-1.000
1430075949.98,-0.056,-0.092,-1.008
1430075950.98,-0.048,-0.100,-1.008
1430075951.98,-0.056,-0.100,-1.008
1430075952.98,-0.048,-0.100,-1.004
1430075953.99,-0.048,-0.100,-1.008
1430075954.99,-0.052,-0.104,-1.008
1430075955.99,-0.052,-0.100,-1.008
1430075956.99,-0.052,-0.100,-1.012
1430075958.00,-0.056,-0.100,-1.004
1430075959.00,-0.052,-0.100,-1.004
1430075960.00,-0.044,-0.112,-1.008
1430075961.00,-0.056,-0.100,-1.004
1430075962.01,-0.048,-0.108,-1.008
1430075963.01,-0.048,-0.104,-1.000
1430075964.01,-0.052,-0.100,-1.004
1430075965.01,-0.060,-0.104,-1.008
1430075966.02,-0.052,-0.100,-1.008
1430075967.02,-0.052,-0.104,-1.004
1430075968.02,-0.056,-0.100,-1.004
1430075969.02,-0.052,-0.096,-1.008
1430075970.03,-0.048,-0.104,-1.004
1430075971.03,-0.052,-0.104,-1.012
1430075972.03,-0.056,-0.100,-0.996
1430075973.03,-0.048,-0.104,-1.004
1430075974.04,-0.056,-0.096,-1.008
1430075975.04,-0.052,-0.100,-1.004
1430075976.04,-0.048,-0.100,-1.008
1430075977.04,-0.052,-0.108,-1.004
1430075978.05,-0.048,-0.104,-1.008
1430075979.05,-0.052,-0.108,-1.012
1430075980.05,-0.052,-0.100,-1.008
1430075981.05,-0.048,-0.100,-1.012
1430075982.06,-0.056,-0.096,-1.004
1430075983.06,-0.048,-0.100,-1.004
1430075984.06,-0.052,-0.100,-1.004
1430075985.06,-0.056,-0.100,-1.008
1430075986.07,-0.048,-0.108,-1.008
1430075987.07,-0.052,-0.104,-1.008
1430075988.07,-0.052,-0.100,-1.008
1430075989.07,-0.052,-0.104,-1.012
1430075990.08,-0.048,-0.100,-1.012
1430075991.08,-0.048,-0.104,-1.004
1430075992.08,-0.052,-0.108,-1.000
1430075993.08,-0.052,-0.108,-1.012
1430075994.09,-0.052,-0.100,-1.004
1430075995.09,-0.052,-0.100,-1.004
1430075996.09,-0.056,-0.104,-1.000
1430075997.09,-0.052,-0.100,-0.996
1430075998.10,-0.048,-0.104,-1.000
1430075999.10,-0.048,-0.104,-1.012
1430076000.10,-0.048,-0.104,-1.012
1430076001.10,-0.048,-0.104,-1.008
1430076002.11,-0.056,-0.100,-1.012
1430076003.11,-0.048,-0.104,-1.008
1430076004.11,-0.056,-0.100,-1.000
1430076005.11,-0.056,-0.100,-1.004
1430076006.12,-0.052,-0.096,-1.012
1430076007.12,-0.056,-0.104,-1.004
1430076008.12,-0.052,-0.100,-0.996
1430076009.12,-0.044,-0.108,-1.008
1430076010.13,-0.056,-0.096,-1.008
1430076011.13,-0.060,-0.096,-1.004
1430076012.13,-0.044,-0.104,-1.004
1430076013.13,-0.056,-0.108,-1.012
1430076014.14,-0.052,-0.104,-1.008
1430076015.14,-0.048,-0.104,-1.012
1430076016.14,-0.048,-0.104,-1.004
1430076017.14,-0.052,-0.104,-1.000
1430076018.15,-0.052,-0.104,-1.004
1430076019.15,-0.048,-0.104,-1.012
1430076020.15,-0.048,-0.104,-1.008
1430076021.15,-0.056,-0.100,-1.012
1430076022.16,-0.052,-0.100,-1.008
1430076023.16,-0.052,-0.104,-1.012
1430076024.16,-0.048,-0.108,-1.004
1430076025.16,-0.048,-0.100,-1.012
1430076026.17,-0.052,-0.100,-1.004
1430076027.17,-0.052,-0.100,-1.004
1430076028.17,-0.040,-0.112,-1.004
1430076029.17,-0.056,-0.104,-1.008
1430076030.18,-0.052,-0.104,-1.008
1430076031.18,-0.052,-0.104,-1.004
1430076032.18,-0.048,-0.104,-1.004
1430076033.18,-0.052,-0.100,-1.004
1430076034.19,-0.056,-0.092,-1.004
1430076035.19,-0.052,-0.096,-1.004
1430076036.19,-0.052,-0.100,-1.004
1430076037.19,-0.048,-0.100,-1.000
1430076038.20,-0.060,-0.096,-1.004
1430076039.20,-0.044,-0.096,-1.008
1430076040.20,-0.048,-0.100,-1.008
1430076041.20,-0.048,-0.104,-1.004
1430076042.20,-0.052,-0.100,-1.004
1430076043.21,-0.048,-0.104,-1.004
1430076044.21,-0.048,-0.100,-1.000
1430076045.21,-0.052,-0.104,-1.008
1430076046.21,-0.052,-0.104,-1.008
1430076047.22,-0.052,-0.108,-1.012
1430076048.22,-0.048,-0.104,-1.008
1430076049.22,-0.048,-0.104,-1.008
1430076050.22,-0.048,-0.104,-1.000
1430076051.23,-0.044,-0.108,-1.012
1430076052.23,-0.056,-0.092,-1.008
1430076053.23,-0.048,-0.100,-1.008
1430076054.23,-0.056,-0.100,-1.000
1430076055.24,-0.044,-0.104,-1.012
1430076056.24,-0.056,-0.104,-1.008
1430076057.24,-0.060,-0.100,-1.000
1430076058.24,-0.056,-0.104,-1.004
1430076059.25,-0.052,-0.104,-1.000
1430076060.25,-0.052,-0.100,-1.008
1430076061.25,-0.052,-0.108,-1.000
1430076062.25,-0.048,-0.100,-1.012
1430076063.26,-0.048,-0.108,-1.008
1430076064.26,-0.052,-0.100,-1.008
1430076065.26,-0.052,-0.100,-1.008
1430076066.26,-0.052,-0.096,-1.000
1430076067.27,-0.060,-0.104,-1.004
1430076068.27,-0.056,-0.100,-0.996
1430076069.27,-0.052,-0.100,-1.008
1430076070.27,-0.056,-0.096,-1.008
1430076071.28,-0.052,-0.100,-1.004
1430076072.28,-0.052,-0.104,-1.004
1430076073.28,-0.052,-0.104,-1.008
1430076074.28,-0.052,-0.108,-1.000
1430076075.29,-0.044,-0.104,-1.008
1430076076.29,-0.048,-0.104,-1.012
1430076077.29,-0.052,-0.104,-1.012
1430076078.29,-0.048,-0.104,-1.008
1430076079.30,-0.052,-0.104,-1.008
1430076080.30,-0.056,-0.104,-1.004
1430076081.30,-0.056,-0.100,-1.004
1430076082.30,-0.056,-0.104,-1.012
1430076083.31,-0.048,-0.100,-1.012
1430076084.31,-0.056,-0.104,-1.012
1430076085.31,-0.052,-0.108,-1.008
1430076086.31,-0.048,-0.104,-1.012
1430076087.32,-0.048,-0.108,-0.992
1430076088.32,-0.056,-0.104,-1.008
1430076089.32,-0.056,-0.100,-1.008
1430076090.32,-0.056,-0.100,-1.008
1430076091.33,-0.052,-0.100,-1.000
1430076092.33,-0.052,-0.104,-1.004
1430076093.33,-0.060,-0.096,-1.012
1430076094.33,-0.052,-0.100,-1.012
1430076095.34,-0.044,-0.104,-1.004
1430076096.34,-0.052,-0.100,-1.004
1430076097.34,-0.056,-0.096,-1.004
1430076098.34,-0.048,-0.100,-1.004
1430076099.35,-0.052,-0.104,-1.000
1430076100.35,-0.048,-0.096,-1.000
1430076101.35,-0.048,-0.096,-1.004
1430076102.35,-0.052,-0.104,-1.004
1430076103.36,-0.056,-0.104,-1.000
1430076104.36,-0.048,-0.108,-1.008
1430076105.36,-0.040,-0.100,-1.004
1430076106.36,-0.052,-0.100,-1.008
1430076107.37,-0.048,-0.104,-1.004
1430076108.37,-0.048,-0.108,-1.004
1430076109.37,-0.044,-0.100,-1.000
1430076110.37,-0.052,-0.088,-1.004
1430076111.38,-0.048,-0.104,-1.012
1430076112.38,-0.044,-0.096,-0.996
1430076113.38,-0.052,-0.088,-1.008
1430076114.38,-0.044,-0.152,-1.024
1430076115.39,-0.020,-0.032,-0.892
1430076116.39,-0.032,-0.088,-1.012
1430076117.39,-0.024,-0.056,-1.028
1430076118.39,-0.048,-0.100,-1.004
1430076119.40,-0.048,-0.104,-1.004
1430076120.40,-0.048,-0.104,-1.024
1430076121.40,-0.048,-0.100,-1.016
1430076122.40,-0.040,-0.108,-1.004
1430076123.41,-0.036,-0.112,-1.004
1430076124.41,-0.044,-0.100,-1.000
1430076125.41,-0.048,-0.104,-1.020
1430076126.41,-0.040,-0.104,-1.016
1430076127.42,-0.044,-0.104,-1.008
1430076128.42,-0.048,-0.100,-1.008
1430076129.42,-0.040,-0.104,-1.008
1430076130.42,-0.044,-0.104,-1.000
1430076131.43,-0.040,-0.104,-1.004
1430076132.43,-0.044,-0.104,-1.004
1430076133.43,-0.044,-0.100,-1.008
1430076134.43,-0.048,-0.100,-1.004
1430076135.44,-0.040,-0.096,-1.004
1430076136.44,-0.044,-0.108,-1.008
1430076137.44,-0.044,-0.108,-1.004
1430076138.44,-0.048,-0.100,-1.012
1430076139.45,-0.052,-0.108,-1.008
1430076140.45,-0.032,-0.096,-1.044
1430076141.45,-0.036,-0.104,-1.092
1430076142.45,-0.036,-0.036,-0.988
1430076143.46,-0.056,-0.128,-1.036
1430076144.46,-0.028,-0.104,-0.996
1430076145.46,-0.040,-0.108,-1.012
1430076146.46,-0.048,-0.120,-1.004
1430076147.47,-0.052,-0.112,-1.004
1430076148.47,-0.040,-0.116,-1.012
1430076149.47,-0.048,-0.108,-1.012
1430076150.47,-0.048,-0.116,-1.012
1430076151.48,-0.048,-0.112,-1.000
1430076152.48,-0.044,-0.112,-1.008
1430076153.48,-0.044,-0.108,-0.968
1430076154.48,-0.052,-0.072,-0.988
1430076155.49,-0.048,-0.104,-1.000
1430076156.49,-0.040,-0.096,-1.004
1430076157.49,-0.044,-0.100,-1.004
1430076158.49,-0.044,-0.104,-1.012
1430076159.50,-0.040,-0.108,-1.004
1430076160.50,-0.048,-0.104,-1.012
1430076161.50,-0.040,-0.108,-1.008
1430076162.50,-0.032,-0.112,-1.008
1430076163.51,-0.040,-0.108,-1.004
1430076164.51,-0.040,-0.108,-1.008
1430076165.51,-0.044,-0.104,-1.004
1430076166.51,-0.044,-0.112,-1.008
1430076167.52,-0.040,-0.104,-1.004
1430076168.52,-0.036,-0.108,-1.012
1430076169.52,-0.036,-0.116,-1.008
1430076170.52,-0.040,-0.108,-1.004
1430076171.53,-0.040,-0.112,-1.008
1430076172.53,-0.040,-0.108,-1.008
1430076173.53,-0.040,-0.108,-1.004
1430076174.53,-0.040,-0.104,-1.004
1430076175.54,-0.036,-0.112,-1.008
1430076176.54,-0.044,-0.108,-1.008
1430076177.54,-0.048,-0.108,-1.016
1430076178.54,-0.036,-0.112,-1.008
1430076179.55,-0.044,-0.108,-1.004
1430076180.55,-0.040,-0.112,-1.008
1430076181.55,-0.040,-0.104,-1.004
1430076182.55,-0.044,-0.104,-1.000
1430076183.56,-0.040,-0.108,-1.008
1430076184.56,-0.040,-0.116,-1.012
1430076185.56,-0.048,-0.104,-0.996
1430076186.56,-0.044,-0.104,-1.008
1430076187.57,-0.040,-0.108,-1.004
1430076188.57,-0.044,-0.108,-1.000
1430076189.57,-0.040,-0.108,-1.004
1430076190.57,-0.040,-0.116,-1.004
1430076191.58,-0.040,-0.108,-1.000
1430076192.58,-0.036,-0.104,-1.012
1430076193.58,-0.040,-0.108,-1.004
1430076194.58,-0.040,-0.108,-1.012
1430076195.59,-0.036,-0.112,-1.004
1430076196.59,-0.040,-0.108,-1.004
1430076197.59,-0.044,-0.112,-1.008
1430076198.59,-0.032,-0.112,-1.004
1430076199.60,-0.036,-0.108,-1.008
1430076200.60,-0.036,-0.108,-1.004
1430076201.60,-0.040,-0.104,-1.000
1430076202.60,-0.036,-0.104,-1.008
1430076203.61,-0.040,-0.108,-1.000
1430076204.61,-0.040,-0.108,-1.008
1430076205.61,-0.036,-0.108,-1.008
1430076206.61,-0.040,-0.104,-1.004
1430076207.62,-0.044,-0.108,-1.012
1430076208.62,-0.044,-0.104,-1.008
1430076209.62,-0.032,-0.112,-1.016
1430076210.62,-0.036,-0.104,-1.004
1430076211.63,-0.036,-0.112,-1.000
1430076212.63,-0.044,-0.108,-1.008
1430076213.63,-0.044,-0.108,-1.008
1430076214.63,-0.044,-0.100,-1.008
1430076215.64,-0.040,-0.104,-1.004
1430076216.64,-0.040,-0.112,-1.012
1430076217.64,-0.044,-0.104,-1.008
1430076218.64,-0.044,-0.104,-1.008
1430076219.65,-0.040,-0.112,-1.008
1430076220.65,-0.040,-0.108,-1.004
1430076221.65,-0.036,-0.108,-1.004
1430076222.65,-0.040,-0.108,-1.000
1430076223.66,-0.036,-0.112,-1.008
1430076224.66,-0.040,-0.112,-1.012
1430076225.66,-0.040,-0.108,-1.008
1430076226.66,-0.036,-0.108,-1.004
1430076227.67,-0.040,-0.108,-1.008
1430076228.67,-0.032,-0.108,-1.008
1430076229.67,-0.044,-0.104,-1.008
1430076230.67,-0.040,-0.104,-1.004
1430076231.68,-0.040,-0.104,-1.004
1430076232.68,-0.040,-0.108,-1.008
1430076233.68,-0.036,-0.112,-1.008
1430076234.68,-0.040,-0.104,-1.000
1430076235.69,-0.040,-0.104,-1.008
1430076236.69,-0.044,-0.104,-1.004
1430076237.69,-0.036,-0.104,-1.008
1430076238.69,-0.044,-0.104,-1.012
1430076239.70,-0.040,-0.108,-1.008
1430076240.70,-0.044,-0.112,-1.008
1430076241.70,-0.040,-0.116,-1.008
1430076242.70,-0.032,-0.108,-1.008
1430076243.71,-0.044,-0.104,-1.012
1430076244.71,-0.040,-0.104,-1.008
1430076245.71,-0.040,-0.104,-1.008
1430076246.71,-0.040,-0.104,-0.996
1430076247.72,-0.036,-0.104,-1.008
1430076248.72,-0.040,-0.104,-1.004
1430076249.72,-0.036,-0.108,-1.008
1430076250.72,-0.044,-0.108,-1.004
1430076251.73,-0.036,-0.108,-1.000
1430076252.73,-0.040,-0.104,-1.012
1430076253.73,-0.040,-0.108,-1.004
1430076254.73,-0.040,-0.116,-1.000
1430076255.74,-0.040,-0.104,-1.008
1430076256.74,-0.032,-0.108,-1.004
1430076257.74,-0.044,-0.104,-0.996
1430076258.74,-0.044,-0.108,-1.008
1430076259.75,-0.036,-0.100,-1.004
1430076260.75,-0.036,-0.104,-1.004
1430076261.75,-0.040,-0.108,-1.008
1430076262.75,-0.040,-0.104,-1.004
1430076263.76,-0.044,-0.108,-1.000
1430076264.76,-0.032,-0.104,-1.008
1430076265.76,-0.044,-0.100,-1.008
1430076266.76,-0.040,-0.104,-1.012
1430076267.77,-0.048,-0.096,-1.012
1430076268.77,-0.044,-0.100,-1.012
1430076269.77,-0.032,-0.108,-1.008
1430076270.77,-0.040,-0.108,-1.008
1430076271.78,-0.044,-0.104,-1.016
1430076272.78,-0.036,-0.108,-1.008
1430076273.78,-0.040,-0.104,-1.012
1430076274.78,-0.036,-0.104,-1.016
1430076275.79,-0.036,-0.108,-1.012
1430076276.79,-0.040,-0.108,-1.012
1430076277.79,-0.040,-0.108,-1.008
1430076278.79,-0.040,-0.104,-1.008
1430076279.80,-0.040,-0.104,-1.000
1430076280.80,-0.024,-0.120,-1.012
1430076281.80,-0.048,-0.108,-1.000
1430076282.80,-0.040,-0.108,-1.008
1430076283.81,-0.036,-0.112,-1.008
1430076284.81,-0.040,-0.104,-1.000
1430076285.81,-0.036,-0.108,-1.008
1430076286.81,-0.044,-0.104,-1.008
1430076287.82,-0.028,-0.104,-1.012
1430076288.82,-0.040,-0.104,-1.016
1430076289.82,-0.040,-0.112,-1.004
1430076290.82,-0.040,-0.112,-1.004
1430076291.83,-0.040,-0.108,-1.008
1430076292.83,-0.040,-0.100,-1.004
1430076293.83,-0.036,-0.104,-1.008
1430076294.83,-0.040,-0.108,-1.008
1430076295.84,-0.044,-0.108,-1.004
1430076296.84,-0.040,-0.104,-1.008
1430076297.84,-0.036,-0.108,-1.008
1430076298.84,-0.032,-0.100,-1.008
1430076299.85,-0.040,-0.104,-1.008
1430076300.85,-0.044,-0.104,-0.992
1430076301.85,-0.036,-0.112,-1.000
1430076302.85,-0.040,-0.108,-1.004
1430076303.86,-0.044,-0.104,-1.004
1430076304.86,-0.040,-0.104,-1.000
1430076305.86,-0.036,-0.108,-1.004
1430076306.86,-0.048,-0.104,-1.016
1430076307.87,-0.036,-0.108,-0.996
1430076308.87,-0.040,-0.108,-1.004
1430076309.87,-0.040,-0.104,-1.000
1430076310.87,-0.044,-0.100,-1.008
1430076311.88,-0.044,-0.104,-1.004
1430076312.88,-0.044,-0.108,-1.004
1430076313.88,-0.036,-0.116,-1.008
1430076314.88,-0.040,-0.104,-1.012
1430076315.89,-0.044,-0.104,-1.008
1430076316.89,-0.040,-0.104,-1.004
1430076317.89,-0.040,-0.104,-1.008
1430076318.89,-0.044,-0.120,-1.012
1430076319.90,-0.040,-0.100,-1.008
1430076320.90,-0.044,-0.108,-1.000
1430076321.90,-0.040,-0.108,-1.008
1430076322.90,-0.044,-0.104,-1.004
1430076323.91,-0.044,-0.104,-1.008
1430076324.91,-0.048,-0.104,-1.004
1430076325.91,-0.044,-0.104,-0.996
1430076326.91,-0.044,-0.108,-0.996
1430076327.92,-0.040,-0.104,-1.004
1430076328.92,-0.048,-0.100,-1.012
1430076329.92,-0.048,-0.100,-1.004
1430076330.92,-0.040,-0.108,-1.000
1430076331.93,-0.040,-0.104,-1.008
1430076332.93,-0.040,-0.112,-1.000
1430076333.93,-0.036,-0.096,-1.008
1430076334.93,-0.044,-0.108,-1.008
1430076335.94,-0.044,-0.100,-1.008
1430076336.94,-0.040,-0.112,-1.000
1430076337.94,-0.044,-0.100,-1.004
1430076338.94,-0.036,-0.104,-1.000
1430076339.95,-0.048,-0.108,-1.004
1430076340.95,-0.044,-0.104,-1.004
1430076341.95,-0.040,-0.104,-1.004
1430076342.95,-0.044,-0.108,-1.008
1430076343.96,-0.036,-0.108,-0.996
1430076344.96,-0.048,-0.108,-1.016
1430076345.96,-0.040,-0.100,-1.004
1430076346.96,-0.032,-0.104,-1.012
1430076347.97,-0.044,-0.108,-1.008
1430076348.97,-0.040,-0.108,-0.996
1430076349.97,-0.040,-0.108,-1.012
1430076350.97,-0.040,-0.108,-1.004
1430076351.98,-0.052,-0.108,-1.008
1430076352.98,-0.036,-0.104,-1.008
1430076353.98,-0.044,-0.104,-1.000
1430076354.98,-0.044,-0.104,-1.008
1430076355.99,-0.040,-0.104,-1.000
1430076356.99,-0.044,-0.108,-1.008
1430076357.99,-0.036,-0.108,-1.004
1430076358.99,-0.044,-0.108,-1.004
1430076360.00,-0.052,-0.108,-1.000
1430076361.00,-0.040,-0.108,-1.000
1430076362.00,-0.040,-0.112,-1.008
